Time (s),A0 (g)
2.3355,-1.04
2.336,-0.56
2.3365,0.09000000000000008
2.337,-0.16000000000000003
2.337501,0.33000000000000007
2.338,1.0299999999999998
2.3385,0.6200000000000001
2.339,0.69
2.3395,0.17999999999999994
2.34,-0.27
2.3405,-0.25
2.341,-0.8099999999999999
2.3415,-1.01
2.342,-0.9299999999999999
2.3425,-0.6499999999999999
2.343,0.050000000000000044
2.3435,0.0
2.344,0.3500000000000001
2.3445,1.1
2.345,0.8300000000000001
2.3455,1.02
2.346,0.52
2.3465,-0.13
2.347,0.1200000000000001
2.347501,-0.31999999999999995
2.348,-1.03
2.348501,-0.6399999999999999
2.349,-0.7
2.3495,-0.18999999999999995
2.35,0.21999999999999997
2.3505,0.27
2.351,0.8200000000000001
2.3515,0.98
2.352,0.9199999999999999
2.3525,0.6400000000000001
2.353,-0.08999999999999997
2.3535,-0.010000000000000009
2.354,-0.35
2.3545,-1.08
2.355,-0.85
2.3555,-1.03
2.356,-0.56
2.3565,0.10000000000000009
2.357,-0.16000000000000003
2.3575,0.32000000000000006
2.358,1.04
2.3585,0.6300000000000001
2.359,0.6699999999999999
2.359501,0.17999999999999994
2.36,-0.27
2.3605,-0.25
2.361,-0.79
2.3615,-1.01
2.362,-0.9299999999999999
2.3625,-0.6699999999999999
2.363,0.040000000000000036
2.363501,0.0
2.364,0.3500000000000001
2.3645,1.1099999999999999
2.365,0.8400000000000001
2.3655,1.01
2.366,0.53
2.3665,-0.12
2.367,0.13000000000000012
2.3675,-0.30999999999999994
2.368,-1.01
2.3685,-0.6499999999999999
2.369,-0.7
2.3695,-0.19999999999999996
2.37,0.21999999999999997
2.3705,0.27
2.371,0.8300000000000001
2.3715,0.99
2.372,0.9199999999999999
2.3725,0.6400000000000001
2.373,-0.05999999999999994
2.3735,-0.030000000000000027
2.374,-0.36
2.3745,-1.06
2.375,-0.85
2.3755,-1.03
2.376001,-0.56
2.3765,0.10000000000000009
2.377,-0.14
2.377501,0.33000000000000007
2.378,1.04
2.3785,0.6300000000000001
2.379,0.7
2.3795,0.15999999999999992
2.38,-0.28
2.3805,-0.24
2.381,-0.79
2.3815,-1.01
2.382,-0.94
2.3825,-0.6599999999999999
2.383,0.050000000000000044
2.3835,0.0
2.384,0.3500000000000001
2.3845,1.1
2.385,0.8300000000000001
2.3855,1.0299999999999998
2.386,0.53
2.3865,-0.13
2.387,0.13000000000000012
2.387501,-0.30999999999999994
2.388,-1.02
2.3885,-0.6499999999999999
2.389,-0.69
2.3895,-0.16999999999999993
2.39,0.21999999999999997
2.3905,0.27
2.391,0.8200000000000001
2.3915,1.01
2.392,0.9199999999999999
2.3925,0.6400000000000001
2.393,-0.06999999999999995
2.3935,-0.020000000000000018
2.394,-0.33999999999999997
2.3945,-1.07
2.395,-0.84
2.3955,-1.03
2.396,-0.55
2.3965,0.1100000000000001
2.397,-0.16000000000000003
2.3975,0.32000000000000006
2.398,1.04
2.3985,0.6499999999999999
2.399,0.69
2.3995,0.14000000000000012
2.4,-0.27
2.4005,-0.24
2.401,-0.8
2.4015,-0.99
2.402,-0.9299999999999999
2.4025,-0.6499999999999999
2.403,0.050000000000000044
2.4035,0.0
2.404,0.3400000000000001
2.404501,1.1
2.405,0.8500000000000001
2.405501,1.0299999999999998
2.406,0.51
2.4065,-0.12
2.407,0.14000000000000012
2.4075,-0.30999999999999994
2.408,-1.01
2.408501,-0.63
2.409,-0.6799999999999999
2.4095,-0.17999999999999994
2.41,0.22999999999999998
2.4105,0.26
2.411,0.8300000000000001
2.4115,1.0
2.412,0.9299999999999999
2.412501,0.6400000000000001
2.413,-0.09999999999999998
2.413501,-0.010000000000000009
2.414,-0.35
2.4145,-1.06
2.415,-0.85
2.4155,-1.02
2.416,-0.55
2.416501,0.09000000000000008
2.417,-0.15000000000000002
2.4175,0.32000000000000006
2.418,1.04
2.4185,0.6400000000000001
2.419,0.7
2.419501,0.16999999999999993
2.42,-0.25
2.4205,-0.24
2.421,-0.8
2.4215,-1.01
2.422,-0.94
2.4225,-0.6499999999999999
2.423,0.040000000000000036
2.423501,0.0
2.424,0.3600000000000001
2.4245,1.1099999999999999
2.425,0.8500000000000001
2.4255,1.02
2.426,0.54
2.4265,-0.12
2.427,0.14000000000000012
2.4275,-0.29999999999999993
2.428,-1.01
2.4285,-0.63
2.429,-0.6799999999999999
2.4295,-0.16999999999999993
2.43,0.22999999999999998
2.4305,0.27
2.431,0.8400000000000001
2.4315,1.01
2.432,0.9299999999999999
2.432501,0.6499999999999999
2.433,-0.06999999999999995
2.4335,0.0
2.434,-0.33999999999999997
2.4345,-1.07
2.435,-0.83
2.435501,-1.02
2.436,-0.55
2.4365,0.13000000000000012
2.437,-0.14
2.4375,0.33000000000000007
2.438,1.0499999999999998
2.438501,0.6499999999999999
2.439,0.69
2.4395,0.16999999999999993
2.44,-0.25
2.4405,-0.22999999999999998
2.441,-0.8
2.4415,-1.0
2.442,-0.9299999999999999
2.4425,-0.6399999999999999
2.443,0.050000000000000044
2.4435,0.0
2.444,0.3500000000000001
2.4445,1.12
2.445,0.8500000000000001
2.4455,1.0299999999999998
2.446,0.53
2.4465,-0.14
2.447,0.14000000000000012
2.4475,-0.29999999999999993
2.448,-1.0
2.4485,-0.62
2.449,-0.6799999999999999
2.4495,-0.17999999999999994
2.45,0.22999999999999998
2.4505,0.28
2.451,0.8400000000000001
2.451501,1.01
2.452,0.9299999999999999
2.4525,0.6499999999999999
2.453,-0.05999999999999994
2.4535,-0.010000000000000009
2.454,-0.33999999999999997
2.4545,-1.06
2.455,-0.83
2.4555,-1.03
2.456,-0.56
2.4565,0.1200000000000001
2.457,-0.13
2.4575,0.33000000000000007
2.458,1.0499999999999998
2.4585,0.6400000000000001
2.459,0.69
2.459501,0.17999999999999994
2.46,-0.26
2.4605,-0.25
2.461,-0.79
2.4615,-1.01
2.462,-0.9199999999999999
2.462501,-0.6399999999999999
2.463,0.050000000000000044
2.4635,0.0
2.464,0.3500000000000001
2.4645,1.1099999999999999
2.465,0.8600000000000001
2.465501,1.0299999999999998
2.466,0.52
2.4665,-0.12
2.467,0.14000000000000012
2.467501,-0.30999999999999994
2.468,-1.02
2.468501,-0.63
2.469,-0.6799999999999999
2.469501,-0.17999999999999994
2.47,0.22999999999999998
2.4705,0.29000000000000004
2.471,0.8400000000000001
2.4715,1.01
2.472,0.9299999999999999
2.472501,0.6499999999999999
2.473,-0.05999999999999994
2.4735,-0.020000000000000018
2.474,-0.30999999999999994
2.4745,-1.07
2.475,-0.83
2.4755,-1.01
2.476,-0.54
2.4765,0.1100000000000001
2.477,-0.14
2.4775,0.3400000000000001
2.478,1.0499999999999998
2.4785,0.6400000000000001
2.479,0.71
2.4795,0.17999999999999994
2.48,-0.26
2.4805,-0.22999999999999998
2.481,-0.8
2.481501,-1.0
2.482,-0.9299999999999999
2.4825,-0.6499999999999999
2.483,0.020000000000000018
2.4835,0.010000000000000009
2.484,0.3600000000000001
2.4845,1.1099999999999999
2.485,0.8400000000000001
2.485501,1.0299999999999998
2.486,0.54
2.4865,-0.12
2.487,0.14000000000000012
2.4875,-0.30999999999999994
2.488,-1.01
2.4885,-0.63
2.489,-0.6799999999999999
2.4895,-0.17999999999999994
2.49,0.22999999999999998
2.4905,0.27
2.491,0.8500000000000001
2.491501,1.01
2.492,0.9299999999999999
2.4925,0.6400000000000001
2.493,-0.05999999999999994
2.4935,-0.020000000000000018
2.494,-0.33999999999999997
2.4945,-1.06
2.495,-0.85
2.4955,-1.03
2.496,-0.55
2.4965,0.1100000000000001
2.497,-0.14
2.497501,0.3400000000000001
2.498,1.04
2.4985,0.6400000000000001
2.499,0.69
2.4995,0.15999999999999992
2.500001,-0.26
2.5005,-0.24
2.501,-0.78
2.5015,-0.99
2.502,-0.9199999999999999
2.5025,-0.6599999999999999
2.503,0.050000000000000044
2.503501,0.0
2.504,0.3700000000000001
2.5045,1.1099999999999999
2.505,0.8400000000000001
2.5055,1.0299999999999998
2.506,0.52
2.5065,-0.12
2.507,0.1499999999999999
2.5075,-0.30999999999999994
2.508,-1.01
2.508501,-0.6399999999999999
2.509,-0.69
2.5095,-0.17999999999999994
2.51,0.21999999999999997
2.5105,0.28
2.511,0.8300000000000001
2.5115,1.0
2.512,0.9199999999999999
2.5125,0.6300000000000001
2.513,-0.05999999999999994
2.5135,-0.020000000000000018
2.514,-0.35
2.514501,-1.07
2.515,-0.84
2.5155,-1.02
2.516,-0.55
2.5165,0.1200000000000001
2.517,-0.14
2.5175,0.33000000000000007
2.518,1.0499999999999998
2.5185,0.6499999999999999
2.519,0.69
2.5195,0.16999999999999993
2.52,-0.27
2.520501,-0.22999999999999998
2.521,-0.8
2.5215,-1.0
2.522,-0.94
2.522501,-0.6599999999999999
2.523,0.050000000000000044
2.5235,0.0
2.524,0.3500000000000001
2.5245,1.1
2.525,0.8400000000000001
2.525501,1.02
2.526,0.53
2.5265,-0.13
2.527,0.14000000000000012
2.527501,-0.31999999999999995
2.528,-1.02
2.5285,-0.6399999999999999
2.529,-0.69
2.5295,-0.17999999999999994
2.53,0.21999999999999997
2.5305,0.27
2.531,0.8500000000000001
2.5315,1.0
2.532,0.9299999999999999
2.532501,0.6400000000000001
2.533,-0.06999999999999995
2.5335,-0.010000000000000009
2.534,-0.35
2.5345,-1.06
2.535,-0.84
2.5355,-1.03
2.536,-0.56
2.5365,0.1100000000000001
2.537,-0.13
2.537501,0.33000000000000007
2.538,1.0299999999999998
2.5385,0.6400000000000001
2.539,0.69
2.5395,0.16999999999999993
2.54,-0.27
2.5405,-0.24
2.541,-0.79
2.5415,-1.01
2.542,-0.94
2.5425,-0.6599999999999999
2.543,0.050000000000000044
2.543501,0.0
2.544,0.3600000000000001
2.5445,1.1
2.545,0.8300000000000001
2.545501,1.02
2.546,0.52
2.546501,-0.15000000000000002
2.547,0.14000000000000012
2.5475,-0.32999999999999996
2.548,-1.01
2.5485,-0.6399999999999999
2.549,-0.6799999999999999
2.5495,-0.18999999999999995
2.55,0.22999999999999998
2.5505,0.27
2.551,0.8400000000000001
2.5515,1.0
2.552,0.9199999999999999
2.5525,0.6400000000000001
2.553,-0.06999999999999995
2.5535,-0.020000000000000018
2.554,-0.33999999999999997
2.554501,-1.07
2.555,-0.85
2.5555,-1.02
2.556,-0.55
2.5565,0.1100000000000001
2.557,-0.14
2.557501,0.33000000000000007
2.558,1.04
2.5585,0.6300000000000001
2.559,0.6799999999999999
2.559501,0.15999999999999992
2.56,-0.29000000000000004
2.560501,-0.25
2.561,-0.8099999999999999
2.5615,-1.01
2.562,-0.9299999999999999
2.562501,-0.6599999999999999
2.563,0.040000000000000036
2.5635,0.0
2.564,0.3500000000000001
2.5645,1.1
2.565,0.8300000000000001
2.5655,1.0299999999999998
2.566001,0.51
2.5665,-0.13
2.567,0.14000000000000012
2.5675,-0.31999999999999995
2.568,-1.01
2.5685,-0.6399999999999999
2.569,-0.69
2.5695,-0.17999999999999994
2.57,0.21999999999999997
2.5705,0.26
2.571,0.8300000000000001
2.5715,1.0
2.572,0.9299999999999999
2.5725,0.6400000000000001
2.573,-0.07999999999999996
2.5735,-0.020000000000000018
2.574,-0.35
2.5745,-1.08
2.575,-0.85
2.5755,-1.03
2.576,-0.56
2.5765,0.10000000000000009
2.577,-0.16000000000000003
2.577501,0.31000000000000005
2.578,1.0299999999999998
2.578501,0.6400000000000001
2.579,0.6799999999999999
2.579501,0.16999999999999993
2.58,-0.27
2.5805,-0.25
2.581,-0.8
2.5815,-1.01
2.582,-0.9299999999999999
2.582501,-0.6699999999999999
2.583,0.030000000000000027
2.5835,-0.010000000000000009
2.584,0.3500000000000001
2.584501,1.0899999999999999
2.585,0.8400000000000001
2.5855,1.02
2.586,0.54
2.5865,-0.14
2.587,0.13000000000000012
2.5875,-0.31999999999999995
2.588,-1.01
2.588501,-0.6499999999999999
2.589,-0.69
2.5895,-0.17999999999999994
2.59,0.21999999999999997
2.590501,0.22999999999999998
2.591,0.8400000000000001
2.5915,0.99
2.592001,0.9299999999999999
2.5925,0.6300000000000001
2.593,-0.06999999999999995
2.5935,-0.010000000000000009
2.594,-0.33999999999999997
2.594501,-1.07
2.595,-0.86
2.595501,-1.05
2.596,-0.56
2.596501,0.1100000000000001
2.597,-0.14
2.597501,0.32000000000000006
2.598,1.04
2.5985,0.6300000000000001
2.599,0.69
2.5995,0.15999999999999992
2.6,-0.28
2.6005,-0.26
2.601,-0.8
2.601501,-1.02
2.602,-0.94
2.6025,-0.6599999999999999
2.603,0.040000000000000036
2.6035,-0.010000000000000009
2.604,0.3600000000000001
2.6045,1.0899999999999999
2.605,0.8300000000000001
2.6055,1.0299999999999998
2.606,0.52
2.6065,-0.13
2.607,0.14000000000000012
2.6075,-0.32999999999999996
2.608,-1.02
2.608501,-0.6399999999999999
2.609,-0.7
2.6095,-0.17999999999999994
2.61,0.21999999999999997
2.6105,0.29000000000000004
2.611,0.8400000000000001
2.6115,0.99
2.612,0.9299999999999999
2.612501,0.6300000000000001
2.613,-0.05999999999999994
2.6135,-0.010000000000000009
2.614,-0.35
2.6145,-1.06
2.615,-0.86
2.6155,-1.03
2.616,-0.55
2.6165,0.10000000000000009
2.617,-0.14
2.6175,0.33000000000000007
2.618,1.0299999999999998
2.6185,0.5800000000000001
2.619001,0.6799999999999999
2.619501,0.15999999999999992
2.62,-0.27
2.6205,-0.25
2.621,-0.8
2.6215,-1.02
2.622001,-0.95
2.622501,-0.6599999999999999
2.623,0.050000000000000044
2.6235,0.0
2.624,0.3500000000000001
2.6245,1.0899999999999999
2.625,0.8400000000000001
2.625501,1.0299999999999998
2.626001,0.52
2.6265,-0.12
2.627,0.13000000000000012
2.6275,-0.31999999999999995
2.628,-1.02
2.628501,-0.63
2.629,-0.69
2.6295,-0.17999999999999994
2.63,0.21999999999999997
2.6305,0.28
2.631,0.8400000000000001
2.6315,0.99
2.632,0.9299999999999999
2.632501,0.6400000000000001
2.633,-0.06999999999999995
2.633501,-0.020000000000000018
2.634001,-0.35
2.6345,-1.08
2.635,-0.85
2.6355,-1.03
2.636,-0.56
2.6365,0.09000000000000008
2.637,-0.14
2.6375,0.33000000000000007
2.638,1.0299999999999998
2.6385,0.6300000000000001
2.639,0.6799999999999999
2.6395,0.15999999999999992
2.64,-0.27
2.6405,-0.25
2.641,-0.8099999999999999
2.6415,-1.01
2.642,-0.94
2.6425,-0.6599999999999999
2.643,0.040000000000000036
2.6435,-0.010000000000000009
2.644,0.3500000000000001
2.6445,1.1099999999999999
2.645,0.8400000000000001
2.6455,1.0299999999999998
2.646,0.52
2.6465,-0.14
2.647,0.14000000000000012
2.6475,-0.30999999999999994
2.648,-1.01
2.6485,-0.6399999999999999
2.649,-0.69
2.6495,-0.17999999999999994
2.65,0.22999999999999998
2.6505,0.28
2.651,0.8500000000000001
2.6515,0.99
2.652,0.94
2.6525,0.6400000000000001
2.653001,-0.07999999999999996
2.6535,-0.020000000000000018
2.654,-0.35
2.6545,-1.07
2.655,-0.84
2.6555,-1.03
2.656,-0.55
2.6565,0.10000000000000009
2.657,-0.14
2.6575,0.32000000000000006
2.658,1.0499999999999998
2.658501,0.6300000000000001
2.659,0.6699999999999999
2.6595,0.1499999999999999
2.66,-0.27
2.6605,-0.24
2.661,-0.8
2.6615,-1.0
2.662,-0.94
2.662501,-0.6399999999999999
2.663,0.050000000000000044
2.6635,0.0
2.664,0.3400000000000001
2.6645,1.1
2.665,0.8400000000000001
2.6655,1.02
2.666001,0.52
2.6665,-0.14
2.667,0.14000000000000012
2.6675,-0.30999999999999994
2.668,-1.01
2.668501,-0.6399999999999999
2.669,-0.69
2.6695,-0.17999999999999994
2.67,0.22999999999999998
2.6705,0.29000000000000004
2.671,0.8500000000000001
2.6715,0.99
2.672,0.9299999999999999
2.6725,0.6400000000000001
2.673,-0.06999999999999995
2.6735,-0.020000000000000018
2.674,-0.33999999999999997
2.674501,-1.05
2.675,-0.83
2.6755,-1.03
2.676,-0.55
2.6765,0.1200000000000001
2.677,-0.14
2.6775,0.3400000000000001
2.678,1.04
2.6785,0.6400000000000001
2.679,0.6799999999999999
2.6795,0.16999999999999993
2.68,-0.27
2.6805,-0.24
2.681,-0.79
2.681501,-1.0
2.682,-0.94
2.682501,-0.6499999999999999
2.683,0.050000000000000044
2.6835,0.010000000000000009
2.684,0.3600000000000001
2.684501,1.1
2.685,0.8400000000000001
2.6855,1.0299999999999998
2.686,0.52
2.6865,-0.13
2.687,0.14000000000000012
2.6875,-0.30999999999999994
2.688,-1.01
2.6885,-0.63
2.689,-0.6799999999999999
2.6895,-0.17999999999999994
2.69,0.22999999999999998
2.6905,0.29000000000000004
2.691,0.8500000000000001
2.6915,0.99
2.692,0.94
2.6925,0.6499999999999999
2.693,-0.05999999999999994
2.6935,-0.020000000000000018
2.694,-0.33999999999999997
2.6945,-1.07
2.695,-0.84
2.6955,-1.02
2.696,-0.55
2.6965,0.1200000000000001
2.697,-0.13
2.6975,0.33000000000000007
2.698,1.04
2.698501,0.6400000000000001
2.699,0.69
2.6995,0.17999999999999994
2.7,-0.26
2.7005,-0.24
2.701,-0.79
2.7015,-1.0
2.702,-0.9299999999999999
2.7025,-0.6499999999999999
2.703,0.050000000000000044
2.7035,0.0
2.704,0.32000000000000006
2.7045,1.1
2.705,0.8500000000000001
2.7055,1.0299999999999998
2.706,0.51
2.7065,-0.12
2.707,0.14000000000000012
2.7075,-0.31999999999999995
2.708,-1.0
2.7085,-0.63
2.709,-0.6799999999999999
2.7095,-0.17999999999999994
2.71,0.22999999999999998
2.710501,0.30000000000000004
2.711,0.8600000000000001
2.7115,1.01
2.712,0.94
2.7125,0.6499999999999999
2.713001,-0.05999999999999994
2.7135,-0.010000000000000009
2.714,-0.33999999999999997
2.7145,-1.07
2.715,-0.84
2.7155,-1.02
2.716,-0.55
2.7165,0.1200000000000001
2.717,-0.13
2.7175,0.3500000000000001
2.718,1.0499999999999998
2.7185,0.6499999999999999
2.719,0.69
2.7195,0.15999999999999992
2.72,-0.25
2.7205,-0.22999999999999998
2.721,-0.8
2.7215,-1.0
2.722,-0.9299999999999999
2.7225,-0.6499999999999999
2.723,0.06000000000000005
2.7235,0.0
2.724,0.3600000000000001
2.7245,1.12
2.725,0.8400000000000001
2.7255,1.02
2.726,0.53
2.7265,-0.13
2.727001,0.14000000000000012
2.7275,-0.30999999999999994
2.728,-1.0
2.7285,-0.63
2.729,-0.6799999999999999
2.7295,-0.16999999999999993
2.73,0.22999999999999998
2.7305,0.29000000000000004
2.731,0.8500000000000001
2.7315,1.0
2.732,0.94
2.7325,0.6400000000000001
2.733,-0.05999999999999994
2.7335,-0.010000000000000009
2.734,-0.33999999999999997
2.7345,-1.07
2.735,-0.84
2.7355,-1.02
2.736,-0.54
2.7365,0.1200000000000001
2.737,-0.14
2.7375,0.33000000000000007
2.738,1.0499999999999998
2.738501,0.6400000000000001
2.739,0.69
2.7395,0.15999999999999992
2.74,-0.27
2.740501,-0.24
2.741,-0.8
2.7415,-1.0
2.742,-0.94
2.742501,-0.6599999999999999
2.743,0.050000000000000044
2.7435,0.010000000000000009
2.744,0.3600000000000001
2.744501,1.1099999999999999
2.745,0.8400000000000001
2.7455,1.0299999999999998
2.746,0.53
2.7465,-0.13
2.747,0.1499999999999999
2.7475,-0.30999999999999994
2.748,-0.99
2.7485,-0.63
2.749,-0.6799999999999999
2.7495,-0.17999999999999994
2.75,0.22999999999999998
2.7505,0.28
2.751,0.8500000000000001
2.7515,1.0
2.752,0.94
2.7525,0.6300000000000001
2.753,-0.06999999999999995
2.753501,-0.010000000000000009
2.754,-0.32999999999999996
2.7545,-1.07
2.755,-0.83
2.7555,-1.02
2.756,-0.55
2.7565,0.10000000000000009
2.757,-0.14
2.7575,0.33000000000000007
2.758,1.0299999999999998
2.758501,0.6499999999999999
2.759,0.69
2.7595,0.15999999999999992
2.76,-0.26
2.7605,-0.24
2.761,-0.8
2.7615,-0.99
2.762,-0.94
2.762501,-0.6599999999999999
2.763,0.06000000000000005
2.763501,-0.010000000000000009
2.764001,0.3400000000000001
2.764501,1.1099999999999999
2.765,0.8400000000000001
2.7655,1.02
2.766,0.53
2.7665,-0.13
2.767,0.14000000000000012
2.7675,-0.30999999999999994
2.768,-1.0
2.768501,-0.6399999999999999
2.769,-0.6799999999999999
2.7695,-0.17999999999999994
2.77,0.22999999999999998
2.7705,0.28
2.771,0.8500000000000001
2.7715,1.0
2.772,0.94
2.7725,0.6400000000000001
2.773,-0.06999999999999995
2.773501,0.0
2.774,-0.33999999999999997
2.7745,-1.07
2.775,-0.85
2.7755,-1.02
2.776,-0.55
2.7765,0.1100000000000001
2.777001,-0.13
2.7775,0.33000000000000007
2.778,1.08
2.7785,0.6400000000000001
2.779,0.69
2.7795,0.15999999999999992
2.78,-0.26
2.7805,-0.25
2.781,-0.8
2.7815,-0.99
2.782,-0.95
2.7825,-0.6399999999999999
2.783,0.040000000000000036
2.7835,0.0
2.784,0.3500000000000001
2.7845,1.1099999999999999
2.785,0.8400000000000001
2.7855,1.01
2.786,0.52
2.7865,-0.13
2.787,0.1499999999999999
2.787501,-0.31999999999999995
2.788,-1.0
2.7885,-0.6399999999999999
2.789,-0.6799999999999999
2.7895,-0.17999999999999994
2.79,0.21999999999999997
2.7905,0.27
2.791,0.8500000000000001
2.7915,1.0
2.792,0.94
2.792501,0.6400000000000001
2.793,-0.06999999999999995
2.793501,-0.010000000000000009
2.794,-0.32999999999999996
2.7945,-1.07
2.795,-0.84
2.7955,-1.03
2.796,-0.55
2.7965,0.10000000000000009
2.797,-0.15000000000000002
2.7975,0.33000000000000007
2.798,1.04
2.7985,0.6400000000000001
2.799,0.6799999999999999
2.7995,0.15999999999999992
2.8,-0.27
2.8005,-0.24
2.801,-0.8
2.8015,-1.01
2.802,-0.95
2.8025,-0.6599999999999999
2.803,0.050000000000000044
2.8035,-0.010000000000000009
2.804,0.3400000000000001
2.8045,1.1
2.805,0.8300000000000001
2.8055,1.02
2.806,0.52
2.8065,-0.14
2.807,0.13000000000000012
2.807501,-0.31999999999999995
2.808,-1.01
2.8085,-0.6399999999999999
2.809,-0.69
2.8095,-0.18999999999999995
2.81,0.21999999999999997
2.8105,0.29000000000000004
2.811,0.8400000000000001
2.8115,0.99
2.812,0.9299999999999999
2.8125,0.6400000000000001
2.813,-0.05999999999999994
2.813501,-0.020000000000000018
2.814,-0.33999999999999997
2.8145,-1.07
2.815,-0.84
2.8155,-1.03
2.816,-0.56
2.8165,0.1100000000000001
2.817,-0.14
2.8175,0.32000000000000006
2.818,1.04
2.8185,0.6300000000000001
2.819,0.6699999999999999
2.8195,0.15999999999999992
2.82,-0.26
2.820501,-0.25
2.821,-0.8099999999999999
2.8215,-1.02
2.822,-0.95
2.8225,-0.6599999999999999
2.823,0.040000000000000036
2.8235,-0.020000000000000018
2.824,0.3400000000000001
2.8245,1.0899999999999999
2.825,0.8400000000000001
2.8255,1.01
2.826,0.51
2.8265,-0.13
2.827,0.13000000000000012
2.8275,-0.30999999999999994
2.828,-1.02
2.828501,-0.6399999999999999
2.829,-0.69
2.8295,-0.17999999999999994
2.83,0.22999999999999998
2.8305,0.29000000000000004
2.831,0.8400000000000001
2.8315,0.99
2.832,0.9299999999999999
2.8325,0.6400000000000001
2.833,-0.06999999999999995
2.833501,-0.020000000000000018
2.834,-0.35
2.8345,-1.07
2.835,-0.85
2.835501,-1.03
2.836,-0.55
2.8365,0.10000000000000009
2.837,-0.14
2.8375,0.3500000000000001
2.838,1.04
2.8385,0.6400000000000001
2.839,0.6799999999999999
2.8395,0.14000000000000012
2.84,-0.27
2.8405,-0.25
2.841,-0.8
2.8415,-1.01
2.842,-0.95
2.8425,-0.6599999999999999
2.843001,0.050000000000000044
2.8435,-0.010000000000000009
2.844,0.3400000000000001
2.8445,1.0899999999999999
2.845,0.8300000000000001
2.8455,1.01
2.846,0.52
2.8465,-0.14
2.847,0.13000000000000012
2.8475,-0.32999999999999996
2.848,-1.01
2.8485,-0.6399999999999999
2.849,-0.7
2.8495,-0.17999999999999994
2.85,0.21999999999999997
2.8505,0.29000000000000004
2.851,0.8400000000000001
2.8515,0.99
2.852,0.9299999999999999
2.852501,0.6300000000000001
2.853,-0.07999999999999996
2.8535,-0.010000000000000009
2.854,-0.33999999999999997
2.8545,-1.07
2.855,-0.84
2.8555,-1.03
2.856,-0.56
2.8565,0.1100000000000001
2.857,-0.15000000000000002
2.8575,0.3400000000000001
2.858,1.0499999999999998
2.8585,0.6200000000000001
2.859,0.6799999999999999
2.8595,0.15999999999999992
2.86,-0.27
2.8605,-0.28
2.861,-0.78
2.8615,-1.01
2.862,-0.95
2.8625,-0.6599999999999999
2.863,0.030000000000000027
2.8635,-0.010000000000000009
2.864001,0.3500000000000001
2.8645,1.0899999999999999
2.865,0.8200000000000001
2.8655,0.99
2.866,0.52
2.8665,-0.14
2.867,0.13000000000000012
2.8675,-0.31999999999999995
2.868,-1.02
2.8685,-0.6499999999999999
2.869,-0.69
2.8695,-0.18999999999999995
2.87,0.21999999999999997
2.870501,0.29000000000000004
2.871,0.8500000000000001
2.871501,0.98
2.872,0.94
2.8725,0.6799999999999999
2.873,-0.06999999999999995
2.8735,-0.010000000000000009
2.874,-0.35
2.8745,-1.08
2.875,-0.84
2.8755,-1.04
2.876,-0.55
2.8765,0.1100000000000001
2.877,-0.14
2.8775,0.32000000000000006
2.878,1.04
2.8785,0.6300000000000001
2.879,0.6799999999999999
2.8795,0.15999999999999992
2.88,-0.26
2.8805,-0.26
2.881,-0.82
2.8815,-1.01
2.882,-0.95
2.8825,-0.6699999999999999
2.883,0.040000000000000036
2.8835,-0.020000000000000018
2.884,0.3500000000000001
2.8845,1.1
2.885,0.8300000000000001
2.8855,1.01
2.886,0.52
2.8865,-0.14
2.887,0.13000000000000012
2.887501,-0.31999999999999995
2.888,-1.02
2.8885,-0.6399999999999999
2.889,-0.6799999999999999
2.8895,-0.19999999999999996
2.89,0.20999999999999996
2.890501,0.29000000000000004
2.891,0.8400000000000001
2.891501,0.98
2.892,0.9299999999999999
2.8925,0.6499999999999999
2.893,-0.12
2.8935,-0.020000000000000018
2.894,-0.36
2.8945,-1.07
2.895,-0.84
2.8955,-1.03
2.896,-0.55
2.8965,0.1200000000000001
2.897,-0.14
2.8975,0.3400000000000001
2.898,1.04
2.8985,0.6200000000000001
2.899,0.69
2.8995,0.15999999999999992
2.9,-0.27
2.9005,-0.25
2.901,-0.8099999999999999
2.9015,-1.01
2.902,-0.95
2.9025,-0.6599999999999999
2.903,0.040000000000000036
2.9035,0.0
2.904,0.3600000000000001
2.904501,1.1
2.905,0.8400000000000001
2.9055,1.02
2.906,0.52
2.9065,-0.16000000000000003
2.907,0.13000000000000012
2.907501,-0.32999999999999996
2.908,-1.0
2.9085,-0.6599999999999999
2.909,-0.69
2.9095,-0.17999999999999994
2.91,0.20999999999999996
2.9105,0.28
2.911,0.8400000000000001
2.911501,1.0
2.912,0.94
2.9125,0.6200000000000001
2.913,-0.07999999999999996
2.9135,-0.010000000000000009
2.914,-0.35
2.9145,-1.07
2.915,-0.84
2.9155,-1.03
2.916,-0.55
2.9165,0.1100000000000001
2.917,-0.14
2.917501,0.3400000000000001
2.918,1.04
2.9185,0.6300000000000001
2.919,0.6799999999999999
2.9195,0.16999999999999993
2.92,-0.26
2.9205,-0.24
2.921,-0.79
2.921501,-1.01
2.922,-0.95
2.9225,-0.6499999999999999
2.923,0.040000000000000036
2.9235,-0.020000000000000018
2.924,0.3500000000000001
2.9245,1.1
2.925,0.8300000000000001
2.9255,1.02
2.926,0.52
2.9265,-0.14
2.927,0.17999999999999994
2.9275,-0.31999999999999995
2.928,-1.01
2.9285,-0.6399999999999999
2.929,-0.6799999999999999
2.9295,-0.16999999999999993
