Time (s),A0 (g),Force(N)
1.2945,-0.010000000000000009,0.13
1.295001,0.0,0.05
1.2955,-0.010000000000000009,0.08
1.296,-0.010000000000000009,0.08
1.2965,-0.020000000000000018,0.02
1.297001,0.0,0.17
1.2975,-0.010000000000000009,0.11
1.298,-0.010000000000000009,0.03
1.2985,-0.010000000000000009,0.38
1.299,-0.020000000000000018,0.1
1.2995,-0.020000000000000018,0.17
1.3,-0.010000000000000009,0.05
1.3005,-0.010000000000000009,0.01
1.301,-0.020000000000000018,0.04
1.3015,-0.010000000000000009,-0.05
1.302,-0.010000000000000009,0.15
1.3025,-0.010000000000000009,0.15
1.303,0.0,0.09
1.3035,-0.010000000000000009,0.18
1.304,0.0,0.07
1.3045,-0.010000000000000009,0.01
1.305,-0.010000000000000009,0.07
1.3055,-0.010000000000000009,0.06
1.306001,-0.010000000000000009,0.18
1.3065,-0.010000000000000009,0.09
1.307,-0.010000000000000009,0.19
1.3075,0.0,0.03
1.308,0.0,0.04
1.3085,0.0,-0.01
1.309,-0.010000000000000009,0.15
1.3095,-0.010000000000000009,0.1
1.310001,-0.010000000000000009,0.07
1.3105,0.0,0.1
1.311001,-0.010000000000000009,0.13
1.3115,-0.010000000000000009,0.21
1.312,-0.010000000000000009,0.08
1.3125,-0.010000000000000009,0.13
1.313,-0.010000000000000009,0.11
1.3135,-0.010000000000000009,0.18
1.314001,-0.010000000000000009,0.19
1.3145,-0.010000000000000009,0.09
1.315,-0.020000000000000018,0.05
1.3155,-0.020000000000000018,0.04
1.316,0.0,0.1
1.3165,0.0,0.1
1.317001,-0.010000000000000009,0.19
1.3175,-0.020000000000000018,0.12
1.318,-0.010000000000000009,0.14
1.3185,-0.010000000000000009,0.07
1.319,-0.010000000000000009,0.05
1.319501,-0.010000000000000009,0.18
1.32,-0.010000000000000009,0.08
1.3205,-0.020000000000000018,-0.1
1.321,-0.010000000000000009,0.05
1.3215,-0.010000000000000009,0.02
1.322,-0.020000000000000018,0.18
1.3225,-0.010000000000000009,0.12
1.323,0.0,0.01
1.3235,0.0,0.13
1.324,-0.010000000000000009,0.16
1.3245,-0.010000000000000009,0.16
1.325001,-0.010000000000000009,0.14
1.3255,-0.010000000000000009,0.02
1.326,-0.010000000000000009,0.17
1.3265,-0.010000000000000009,0.08
1.327,-0.020000000000000018,0.1
1.3275,-0.010000000000000009,0.13
1.328,-0.010000000000000009,0.14
1.3285,0.0,0.12
1.329,0.0,0.1
1.3295,0.0,0.17
1.33,-0.010000000000000009,0.07
1.3305,-0.010000000000000009,0.05
1.331,-0.010000000000000009,0.03
1.3315,-0.010000000000000009,0.05
1.332,-0.010000000000000009,0.23
1.3325,-0.010000000000000009,0.18
1.333,-0.010000000000000009,0.12
1.3335,0.0,0.12
1.334,-0.020000000000000018,0.04
1.3345,-0.020000000000000018,0.03
1.335,-0.020000000000000018,0.07
1.3355,-0.010000000000000009,0.16
1.336,0.0,0.1
1.3365,-0.010000000000000009,0.19
1.337,0.0,0.1
1.3375,-0.010000000000000009,0.07
1.338001,-0.020000000000000018,0.05
1.3385,-0.020000000000000018,0.1
1.339,-0.020000000000000018,0.21
1.3395,-0.010000000000000009,0.04
1.34,-0.010000000000000009,0.04
1.3405,0.0,0.1
1.341001,-0.020000000000000018,0.16
1.3415,-0.010000000000000009,0.13
1.342001,-0.010000000000000009,0.15
1.3425,-0.010000000000000009,0.13
1.343,-0.010000000000000009,0.1
1.3435,-0.010000000000000009,0.04
1.344,-0.020000000000000018,0.08
1.3445,0.0,0.16
1.345,-0.010000000000000009,0.03
1.3455,-0.020000000000000018,0.05
1.346,-0.020000000000000018,0.1
1.3465,-0.020000000000000018,0.19
1.347001,0.0,0.1
1.347501,-0.010000000000000009,0.12
1.348,-0.010000000000000009,0.12
1.3485,-0.010000000000000009,0.01
1.349,-0.010000000000000009,0.18
1.3495,-0.010000000000000009,0.2
1.35,-0.010000000000000009,0.17
1.3505,-0.020000000000000018,0.03
1.351,-0.010000000000000009,0.1
1.3515,-0.010000000000000009,0.1
1.352,-0.010000000000000009,-0.06
1.3525,-0.010000000000000009,0.1
1.353001,-0.010000000000000009,0.12
1.3535,-0.010000000000000009,0.12
1.354001,-0.020000000000000018,0.27
1.3545,0.0,0.08
1.355,-0.020000000000000018,0.18
1.3555,-0.010000000000000009,0.04
1.356001,-0.010000000000000009,0.04
1.3565,-0.010000000000000009,0.16
1.357,-0.010000000000000009,0.01
1.3575,-0.020000000000000018,0.14
1.358001,-0.020000000000000018,0.4
1.3585,-0.020000000000000018,0.02
1.359,-0.010000000000000009,0.02
1.3595,0.0,0.18
1.36,-0.020000000000000018,0.1
1.3605,-0.020000000000000018,0.09
1.361,-0.010000000000000009,0.12
1.3615,-0.010000000000000009,0.01
1.362,-0.030000000000000027,0.03
1.3625,-0.020000000000000018,0.12
1.363,-0.010000000000000009,0.1
1.3635,-0.020000000000000018,0.12
1.364,-0.010000000000000009,0.12
1.3645,-0.020000000000000018,0.1
1.365,-0.020000000000000018,0.02
1.3655,-0.010000000000000009,0.04
1.366,-0.020000000000000018,0.02
1.3665,-0.010000000000000009,-0.0
1.367,-0.010000000000000009,0.12
1.3675,-0.010000000000000009,0.14
1.368001,-0.020000000000000018,0.02
1.3685,-0.020000000000000018,0.24
1.369,-0.020000000000000018,-0.06
1.3695,-0.020000000000000018,0.05
1.37,-0.020000000000000018,0.07
1.3705,-0.010000000000000009,0.04
1.371,-0.010000000000000009,0.1
1.3715,-0.020000000000000018,0.1
1.372,-0.020000000000000018,0.05
1.3725,-0.010000000000000009,0.02
1.373,-0.020000000000000018,0.05
1.3735,-0.010000000000000009,0.31
1.374,-0.020000000000000018,0.01
1.3745,0.0,0.03
1.375,-0.010000000000000009,-0.08
1.3755,0.0,-0.01
1.376,-0.010000000000000009,0.08
1.3765,-0.020000000000000018,0.01
1.377,-0.010000000000000009,-0.0
1.3775,-0.010000000000000009,0.11
1.378,-0.020000000000000018,0.03
1.3785,-0.010000000000000009,0.02
1.379,-0.010000000000000009,0.17
