Time (s),A0 (g),Force(N)
24.596,-0.10999999999999999,0.18
24.5965,-0.020000000000000018,-0.04
24.597,0.1100000000000001,0.1
24.5975,-0.16999999999999993,0.04
24.598,0.16999999999999993,0.12
24.5985,-0.06999999999999995,0.04
24.599,-0.010000000000000009,0.1
24.5995,0.13000000000000012,0.31
24.6,-0.16999999999999993,0.23
24.6005,0.15999999999999992,0.1
24.601,-0.06999999999999995,0.09
24.6015,-0.04999999999999993,0.05
24.602,0.1100000000000001,0.06
24.6025,-0.20999999999999996,0.1
24.603,0.1100000000000001,0.17
24.6035,-0.08999999999999997,0.1
24.604001,-0.07999999999999996,0.16
24.6045,0.1200000000000001,0.37
24.605,-0.20999999999999996,0.18
24.6055,0.1200000000000001,0.08
24.606,-0.05999999999999994,0.05
24.6065,-0.06999999999999995,0.08
24.607001,0.15999999999999992,0.22
24.6075,-0.18999999999999995,0.07
24.608,0.1200000000000001,0.2
24.6085,-0.04999999999999993,0.06
24.609,-0.09999999999999998,0.11
24.6095,0.1499999999999999,0.13
24.61,-0.20999999999999996,0.03
24.6105,0.08000000000000007,0.1
24.611,-0.05999999999999994,0.07
24.6115,-0.13,0.05
24.612001,0.1200000000000001,0.18
24.6125,-0.22999999999999998,0.13
24.613,0.09000000000000008,0.12
24.6135,-0.020000000000000018,0.07
24.614,-0.13,0.04
24.6145,0.16999999999999993,0.2
24.615,-0.17999999999999994,0.02
24.6155,0.1100000000000001,0.09
24.616,0.020000000000000018,0.26
24.6165,-0.13,0.1
24.617001,0.16999999999999993,0.03
24.6175,-0.16999999999999993,0.11
24.618,0.07000000000000006,0.16
24.6185,0.0,0.15
24.619,-0.16999999999999993,0.19
24.6195,0.15999999999999992,0.15
24.62,-0.18999999999999995,0.02
24.6205,0.050000000000000044,0.28
24.621001,0.040000000000000036,0.02
24.6215,-0.16999999999999993,0.21
24.622,0.18999999999999995,0.1
24.6225,-0.14,0.13
24.623,0.07000000000000006,-0.03
24.6235,0.10000000000000009,0.18
24.624,-0.14,0.13
24.6245,0.21999999999999997,0.14
24.625,-0.13,0.07
24.6255,0.050000000000000044,0.13
24.626,0.09000000000000008,0.12
24.6265,-0.16999999999999993,0.13
24.627,0.17999999999999994,0.14
24.6275,-0.14,0.09
24.628,0.010000000000000009,0.11
24.6285,0.09000000000000008,0.1
24.629,-0.16999999999999993,0.01
24.6295,0.18999999999999995,0.37
24.63,-0.08999999999999997,0.19
24.6305,0.030000000000000027,0.17
24.631001,0.1499999999999999,0.11
24.6315,-0.16999999999999993,0.1
24.632,0.20999999999999996,0.11
24.6325,-0.07999999999999996,0.18
24.633,-0.010000000000000009,0.18
24.6335,0.1499999999999999,0.12
24.634,-0.19999999999999996,0.13
24.6345,0.15999999999999992,0.13
24.635,-0.09999999999999998,0.1
24.6355,-0.05999999999999994,0.21
24.636,0.14000000000000012,-0.14
24.636501,-0.20999999999999996,0.12
24.637,0.1499999999999999,0.12
24.6375,-0.06999999999999995,0.18
24.638,-0.06999999999999995,0.03
24.6385,0.16999999999999993,0.16
24.639,-0.18999999999999995,0.09
24.6395,0.15999999999999992,0.01
24.64,-0.040000000000000036,0.11
24.6405,-0.09999999999999998,0.12
24.641,0.16999999999999993,0.2
24.6415,-0.20999999999999996,0.1
24.642,0.1100000000000001,0.16
24.6425,-0.04999999999999993,0.1
24.643,-0.14,0.13
24.6435,0.1499999999999999,0.1
24.644,-0.21999999999999997,0.11
24.6445,0.09000000000000008,0.23
24.645,-0.030000000000000027,0.18
24.6455,-0.14,0.14
24.646,0.17999999999999994,0.13
24.6465,-0.19999999999999996,0.17
24.647,0.10000000000000009,0.08
